student_id,name,total_attempts,correct_answers,accuracy,topic_accuracy,preferred_topic,last_difficulty,next_suggested_difficulty
846,Student_846,83,70,0.84,"{'Java Basics': 0.64, 'Java OOP': 0.65, 'Java Multithreading': 0.41, 'Java Exceptions': 0.71, 'Java Collections': 0.72}",Java Collections,medium,hard
847,Student_847,86,38,0.44,"{'Java Basics': 0.67, 'Java OOP': 0.76, 'Java Multithreading': 0.51, 'Java Exceptions': 0.9, 'Java Collections': 0.38}",Java OOP,easy,medium
848,Student_848,53,21,0.4,"{'Java Basics': 0.66, 'Java OOP': 0.52, 'Java Multithreading': 0.73, 'Java Exceptions': 0.82, 'Java Collections': 0.71}",Java OOP,easy,easy
849,Student_849,55,11,0.2,"{'Java Basics': 0.47, 'Java OOP': 0.81, 'Java Multithreading': 0.43, 'Java Exceptions': 0.85, 'Java Collections': 0.57}",Java Basics,easy,easy
850,Student_850,79,22,0.28,"{'Java Basics': 0.22, 'Java OOP': 0.39, 'Java Multithreading': 0.34, 'Java Exceptions': 0.87, 'Java Collections': 0.88}",Java Collections,easy,easy
851,Student_851,74,72,0.97,"{'Java Basics': 0.25, 'Java OOP': 0.56, 'Java Multithreading': 0.64, 'Java Exceptions': 0.44, 'Java Collections': 0.79}",Java Exceptions,medium,hard
852,Student_852,41,9,0.22,"{'Java Basics': 0.73, 'Java OOP': 0.65, 'Java Multithreading': 0.26, 'Java Exceptions': 0.69, 'Java Collections': 0.51}",Java Multithreading,easy,easy
853,Student_853,29,18,0.62,"{'Java Basics': 0.85, 'Java OOP': 0.51, 'Java Multithreading': 0.89, 'Java Exceptions': 0.87, 'Java Collections': 0.6}",Java Multithreading,easy,medium
854,Student_854,66,13,0.2,"{'Java Basics': 0.25, 'Java OOP': 0.89, 'Java Multithreading': 0.82, 'Java Exceptions': 0.56, 'Java Collections': 0.33}",Java Basics,easy,easy
855,Student_855,28,19,0.68,"{'Java Basics': 0.59, 'Java OOP': 0.41, 'Java Multithreading': 0.78, 'Java Exceptions': 0.85, 'Java Collections': 0.44}",Java Collections,easy,medium
856,Student_856,67,35,0.52,"{'Java Basics': 0.56, 'Java OOP': 0.48, 'Java Multithreading': 0.88, 'Java Exceptions': 0.58, 'Java Collections': 0.83}",Java Multithreading,easy,medium
857,Student_857,68,44,0.65,"{'Java Basics': 0.49, 'Java OOP': 0.38, 'Java Multithreading': 0.83, 'Java Exceptions': 0.81, 'Java Collections': 0.3}",Java Basics,easy,medium
858,Student_858,58,26,0.45,"{'Java Basics': 0.34, 'Java OOP': 0.45, 'Java Multithreading': 0.4, 'Java Exceptions': 0.56, 'Java Collections': 0.37}",Java Multithreading,easy,medium
859,Student_859,23,15,0.65,"{'Java Basics': 0.52, 'Java OOP': 0.45, 'Java Multithreading': 0.77, 'Java Exceptions': 0.56, 'Java Collections': 0.59}",Java Collections,easy,medium
860,Student_860,72,54,0.75,"{'Java Basics': 0.48, 'Java OOP': 0.4, 'Java Multithreading': 0.22, 'Java Exceptions': 0.85, 'Java Collections': 0.59}",Java Multithreading,medium,hard
861,Student_861,53,40,0.75,"{'Java Basics': 0.71, 'Java OOP': 0.49, 'Java Multithreading': 0.59, 'Java Exceptions': 0.9, 'Java Collections': 0.2}",Java Basics,medium,hard
862,Student_862,97,78,0.8,"{'Java Basics': 0.89, 'Java OOP': 0.44, 'Java Multithreading': 0.7, 'Java Exceptions': 0.46, 'Java Collections': 0.44}",Java OOP,medium,hard
863,Student_863,90,16,0.18,"{'Java Basics': 0.89, 'Java OOP': 0.63, 'Java Multithreading': 0.9, 'Java Exceptions': 0.85, 'Java Collections': 0.26}",Java Exceptions,easy,easy
864,Student_864,39,38,0.97,"{'Java Basics': 0.72, 'Java OOP': 0.75, 'Java Multithreading': 0.78, 'Java Exceptions': 0.57, 'Java Collections': 0.26}",Java Basics,medium,hard
865,Student_865,21,18,0.86,"{'Java Basics': 0.59, 'Java OOP': 0.9, 'Java Multithreading': 0.71, 'Java Exceptions': 0.61, 'Java Collections': 0.86}",Java Multithreading,medium,hard
866,Student_866,51,15,0.29,"{'Java Basics': 0.86, 'Java OOP': 0.36, 'Java Multithreading': 0.78, 'Java Exceptions': 0.55, 'Java Collections': 0.7}",Java Collections,easy,easy
867,Student_867,21,16,0.76,"{'Java Basics': 0.59, 'Java OOP': 0.77, 'Java Multithreading': 0.24, 'Java Exceptions': 0.86, 'Java Collections': 0.69}",Java Basics,medium,hard
868,Student_868,30,17,0.57,"{'Java Basics': 0.52, 'Java OOP': 0.63, 'Java Multithreading': 0.46, 'Java Exceptions': 0.65, 'Java Collections': 0.8}",Java Exceptions,easy,medium
869,Student_869,67,40,0.6,"{'Java Basics': 0.27, 'Java OOP': 0.36, 'Java Multithreading': 0.34, 'Java Exceptions': 0.2, 'Java Collections': 0.58}",Java OOP,easy,medium
870,Student_870,70,59,0.84,"{'Java Basics': 0.53, 'Java OOP': 0.31, 'Java Multithreading': 0.83, 'Java Exceptions': 0.73, 'Java Collections': 0.78}",Java Multithreading,medium,hard
871,Student_871,68,46,0.68,"{'Java Basics': 0.87, 'Java OOP': 0.25, 'Java Multithreading': 0.4, 'Java Exceptions': 0.72, 'Java Collections': 0.37}",Java Collections,easy,medium
872,Student_872,56,48,0.86,"{'Java Basics': 0.54, 'Java OOP': 0.49, 'Java Multithreading': 0.28, 'Java Exceptions': 0.42, 'Java Collections': 0.58}",Java Multithreading,medium,hard
873,Student_873,81,50,0.62,"{'Java Basics': 0.49, 'Java OOP': 0.67, 'Java Multithreading': 0.56, 'Java Exceptions': 0.31, 'Java Collections': 0.31}",Java Basics,easy,medium
874,Student_874,50,43,0.86,"{'Java Basics': 0.67, 'Java OOP': 0.86, 'Java Multithreading': 0.24, 'Java Exceptions': 0.84, 'Java Collections': 0.73}",Java Basics,medium,hard
875,Student_875,26,10,0.38,"{'Java Basics': 0.45, 'Java OOP': 0.59, 'Java Multithreading': 0.52, 'Java Exceptions': 0.26, 'Java Collections': 0.59}",Java OOP,easy,easy
876,Student_876,93,26,0.28,"{'Java Basics': 0.4, 'Java OOP': 0.55, 'Java Multithreading': 0.25, 'Java Exceptions': 0.23, 'Java Collections': 0.59}",Java Exceptions,easy,easy
877,Student_877,76,61,0.8,"{'Java Basics': 0.57, 'Java OOP': 0.46, 'Java Multithreading': 0.6, 'Java Exceptions': 0.76, 'Java Collections': 0.54}",Java Exceptions,medium,hard
878,Student_878,70,10,0.14,"{'Java Basics': 0.79, 'Java OOP': 0.25, 'Java Multithreading': 0.67, 'Java Exceptions': 0.82, 'Java Collections': 0.78}",Java Collections,easy,easy
879,Student_879,20,8,0.4,"{'Java Basics': 0.75, 'Java OOP': 0.47, 'Java Multithreading': 0.63, 'Java Exceptions': 0.87, 'Java Collections': 0.89}",Java Collections,easy,easy
880,Student_880,82,26,0.32,"{'Java Basics': 0.83, 'Java OOP': 0.66, 'Java Multithreading': 0.66, 'Java Exceptions': 0.74, 'Java Collections': 0.3}",Java Multithreading,easy,easy
881,Student_881,35,7,0.2,"{'Java Basics': 0.83, 'Java OOP': 0.57, 'Java Multithreading': 0.63, 'Java Exceptions': 0.88, 'Java Collections': 0.3}",Java Multithreading,easy,easy
882,Student_882,33,27,0.82,"{'Java Basics': 0.27, 'Java OOP': 0.73, 'Java Multithreading': 0.25, 'Java Exceptions': 0.89, 'Java Collections': 0.61}",Java Multithreading,medium,hard
883,Student_883,41,16,0.39,"{'Java Basics': 0.63, 'Java OOP': 0.89, 'Java Multithreading': 0.55, 'Java Exceptions': 0.52, 'Java Collections': 0.42}",Java Collections,easy,easy
884,Student_884,25,13,0.52,"{'Java Basics': 0.76, 'Java OOP': 0.66, 'Java Multithreading': 0.77, 'Java Exceptions': 0.82, 'Java Collections': 0.53}",Java Multithreading,easy,medium
885,Student_885,68,40,0.59,"{'Java Basics': 0.26, 'Java OOP': 0.63, 'Java Multithreading': 0.62, 'Java Exceptions': 0.3, 'Java Collections': 0.59}",Java Exceptions,easy,medium
886,Student_886,29,18,0.62,"{'Java Basics': 0.24, 'Java OOP': 0.68, 'Java Multithreading': 0.44, 'Java Exceptions': 0.31, 'Java Collections': 0.28}",Java Exceptions,easy,medium
887,Student_887,98,8,0.08,"{'Java Basics': 0.74, 'Java OOP': 0.8, 'Java Multithreading': 0.53, 'Java Exceptions': 0.59, 'Java Collections': 0.81}",Java OOP,easy,easy
888,Student_888,80,23,0.29,"{'Java Basics': 0.35, 'Java OOP': 0.27, 'Java Multithreading': 0.49, 'Java Exceptions': 0.6, 'Java Collections': 0.21}",Java OOP,easy,easy
889,Student_889,87,28,0.32,"{'Java Basics': 0.77, 'Java OOP': 0.25, 'Java Multithreading': 0.28, 'Java Exceptions': 0.86, 'Java Collections': 0.62}",Java OOP,easy,easy
890,Student_890,82,26,0.32,"{'Java Basics': 0.39, 'Java OOP': 0.74, 'Java Multithreading': 0.84, 'Java Exceptions': 0.4, 'Java Collections': 0.84}",Java Multithreading,easy,easy
891,Student_891,29,25,0.86,"{'Java Basics': 0.82, 'Java OOP': 0.39, 'Java Multithreading': 0.7, 'Java Exceptions': 0.37, 'Java Collections': 0.41}",Java Exceptions,medium,hard
892,Student_892,68,45,0.66,"{'Java Basics': 0.4, 'Java OOP': 0.24, 'Java Multithreading': 0.45, 'Java Exceptions': 0.85, 'Java Collections': 0.61}",Java Collections,easy,medium
893,Student_893,44,19,0.43,"{'Java Basics': 0.33, 'Java OOP': 0.75, 'Java Multithreading': 0.36, 'Java Exceptions': 0.76, 'Java Collections': 0.38}",Java Collections,easy,medium
894,Student_894,95,55,0.58,"{'Java Basics': 0.5, 'Java OOP': 0.65, 'Java Multithreading': 0.66, 'Java Exceptions': 0.83, 'Java Collections': 0.86}",Java Basics,easy,medium
895,Student_895,29,13,0.45,"{'Java Basics': 0.21, 'Java OOP': 0.59, 'Java Multithreading': 0.33, 'Java Exceptions': 0.82, 'Java Collections': 0.42}",Java Collections,easy,medium
896,Student_896,46,9,0.2,"{'Java Basics': 0.51, 'Java OOP': 0.39, 'Java Multithreading': 0.69, 'Java Exceptions': 0.87, 'Java Collections': 0.31}",Java Basics,easy,easy
897,Student_897,48,19,0.4,"{'Java Basics': 0.55, 'Java OOP': 0.84, 'Java Multithreading': 0.53, 'Java Exceptions': 0.73, 'Java Collections': 0.79}",Java Collections,easy,easy
898,Student_898,35,30,0.86,"{'Java Basics': 0.48, 'Java OOP': 0.39, 'Java Multithreading': 0.59, 'Java Exceptions': 0.64, 'Java Collections': 0.86}",Java Multithreading,medium,hard
899,Student_899,63,18,0.29,"{'Java Basics': 0.75, 'Java OOP': 0.62, 'Java Multithreading': 0.66, 'Java Exceptions': 0.55, 'Java Collections': 0.81}",Java Exceptions,easy,easy
900,Student_900,87,14,0.16,"{'Java Basics': 0.67, 'Java OOP': 0.32, 'Java Multithreading': 0.21, 'Java Exceptions': 0.74, 'Java Collections': 0.6}",Java Multithreading,easy,easy
901,Student_901,35,26,0.74,"{'Java Basics': 0.68, 'Java OOP': 0.66, 'Java Multithreading': 0.62, 'Java Exceptions': 0.25, 'Java Collections': 0.73}",Java OOP,medium,hard
902,Student_902,93,6,0.06,"{'Java Basics': 0.69, 'Java OOP': 0.63, 'Java Multithreading': 0.53, 'Java Exceptions': 0.21, 'Java Collections': 0.5}",Java Basics,easy,easy
903,Student_903,26,14,0.54,"{'Java Basics': 0.23, 'Java OOP': 0.76, 'Java Multithreading': 0.4, 'Java Exceptions': 0.75, 'Java Collections': 0.66}",Java OOP,easy,medium
904,Student_904,34,32,0.94,"{'Java Basics': 0.43, 'Java OOP': 0.53, 'Java Multithreading': 0.52, 'Java Exceptions': 0.27, 'Java Collections': 0.23}",Java Collections,medium,hard
905,Student_905,41,32,0.78,"{'Java Basics': 0.82, 'Java OOP': 0.55, 'Java Multithreading': 0.89, 'Java Exceptions': 0.63, 'Java Collections': 0.59}",Java Multithreading,medium,hard
906,Student_906,38,15,0.39,"{'Java Basics': 0.72, 'Java OOP': 0.76, 'Java Multithreading': 0.27, 'Java Exceptions': 0.37, 'Java Collections': 0.68}",Java Collections,easy,easy
907,Student_907,95,88,0.93,"{'Java Basics': 0.29, 'Java OOP': 0.62, 'Java Multithreading': 0.5, 'Java Exceptions': 0.51, 'Java Collections': 0.56}",Java OOP,medium,hard
908,Student_908,89,88,0.99,"{'Java Basics': 0.29, 'Java OOP': 0.52, 'Java Multithreading': 0.67, 'Java Exceptions': 0.73, 'Java Collections': 0.42}",Java Multithreading,medium,hard
909,Student_909,36,11,0.31,"{'Java Basics': 0.44, 'Java OOP': 0.72, 'Java Multithreading': 0.82, 'Java Exceptions': 0.63, 'Java Collections': 0.9}",Java OOP,easy,easy
910,Student_910,20,17,0.85,"{'Java Basics': 0.81, 'Java OOP': 0.48, 'Java Multithreading': 0.41, 'Java Exceptions': 0.42, 'Java Collections': 0.39}",Java OOP,medium,hard
911,Student_911,29,21,0.72,"{'Java Basics': 0.35, 'Java OOP': 0.7, 'Java Multithreading': 0.89, 'Java Exceptions': 0.89, 'Java Collections': 0.79}",Java Multithreading,medium,hard
912,Student_912,94,78,0.83,"{'Java Basics': 0.31, 'Java OOP': 0.83, 'Java Multithreading': 0.31, 'Java Exceptions': 0.9, 'Java Collections': 0.84}",Java Multithreading,medium,hard
913,Student_913,41,5,0.12,"{'Java Basics': 0.84, 'Java OOP': 0.28, 'Java Multithreading': 0.54, 'Java Exceptions': 0.9, 'Java Collections': 0.37}",Java Basics,easy,easy
914,Student_914,98,96,0.98,"{'Java Basics': 0.29, 'Java OOP': 0.81, 'Java Multithreading': 0.73, 'Java Exceptions': 0.44, 'Java Collections': 0.66}",Java Collections,medium,hard
915,Student_915,52,42,0.81,"{'Java Basics': 0.37, 'Java OOP': 0.44, 'Java Multithreading': 0.72, 'Java Exceptions': 0.32, 'Java Collections': 0.33}",Java Exceptions,medium,hard
916,Student_916,24,6,0.25,"{'Java Basics': 0.5, 'Java OOP': 0.78, 'Java Multithreading': 0.21, 'Java Exceptions': 0.74, 'Java Collections': 0.5}",Java Basics,easy,easy
917,Student_917,55,16,0.29,"{'Java Basics': 0.43, 'Java OOP': 0.21, 'Java Multithreading': 0.65, 'Java Exceptions': 0.33, 'Java Collections': 0.36}",Java Exceptions,easy,easy
918,Student_918,95,53,0.56,"{'Java Basics': 0.33, 'Java OOP': 0.78, 'Java Multithreading': 0.54, 'Java Exceptions': 0.66, 'Java Collections': 0.64}",Java Collections,easy,medium
919,Student_919,29,18,0.62,"{'Java Basics': 0.5, 'Java OOP': 0.88, 'Java Multithreading': 0.7, 'Java Exceptions': 0.83, 'Java Collections': 0.82}",Java Collections,easy,medium
920,Student_920,60,24,0.4,"{'Java Basics': 0.66, 'Java OOP': 0.69, 'Java Multithreading': 0.23, 'Java Exceptions': 0.69, 'Java Collections': 0.25}",Java OOP,easy,easy
921,Student_921,72,16,0.22,"{'Java Basics': 0.73, 'Java OOP': 0.67, 'Java Multithreading': 0.5, 'Java Exceptions': 0.43, 'Java Collections': 0.53}",Java Multithreading,easy,easy
922,Student_922,71,32,0.45,"{'Java Basics': 0.53, 'Java OOP': 0.38, 'Java Multithreading': 0.86, 'Java Exceptions': 0.23, 'Java Collections': 0.21}",Java OOP,easy,medium
923,Student_923,39,31,0.79,"{'Java Basics': 0.72, 'Java OOP': 0.42, 'Java Multithreading': 0.81, 'Java Exceptions': 0.22, 'Java Collections': 0.84}",Java Multithreading,medium,hard
924,Student_924,25,15,0.6,"{'Java Basics': 0.52, 'Java OOP': 0.71, 'Java Multithreading': 0.89, 'Java Exceptions': 0.45, 'Java Collections': 0.59}",Java Basics,easy,medium
925,Student_925,75,51,0.68,"{'Java Basics': 0.52, 'Java OOP': 0.69, 'Java Multithreading': 0.63, 'Java Exceptions': 0.44, 'Java Collections': 0.54}",Java OOP,easy,medium
926,Student_926,89,49,0.55,"{'Java Basics': 0.71, 'Java OOP': 0.31, 'Java Multithreading': 0.77, 'Java Exceptions': 0.49, 'Java Collections': 0.86}",Java OOP,easy,medium
927,Student_927,99,84,0.85,"{'Java Basics': 0.44, 'Java OOP': 0.73, 'Java Multithreading': 0.54, 'Java Exceptions': 0.58, 'Java Collections': 0.77}",Java Basics,medium,hard
928,Student_928,84,82,0.98,"{'Java Basics': 0.45, 'Java OOP': 0.43, 'Java Multithreading': 0.61, 'Java Exceptions': 0.78, 'Java Collections': 0.73}",Java Basics,medium,hard
929,Student_929,57,46,0.81,"{'Java Basics': 0.52, 'Java OOP': 0.28, 'Java Multithreading': 0.77, 'Java Exceptions': 0.42, 'Java Collections': 0.57}",Java Multithreading,medium,hard
930,Student_930,52,5,0.1,"{'Java Basics': 0.2, 'Java OOP': 0.36, 'Java Multithreading': 0.87, 'Java Exceptions': 0.48, 'Java Collections': 0.25}",Java Multithreading,easy,easy
931,Student_931,61,47,0.77,"{'Java Basics': 0.85, 'Java OOP': 0.86, 'Java Multithreading': 0.87, 'Java Exceptions': 0.43, 'Java Collections': 0.21}",Java Exceptions,medium,hard
932,Student_932,31,27,0.87,"{'Java Basics': 0.67, 'Java OOP': 0.53, 'Java Multithreading': 0.3, 'Java Exceptions': 0.83, 'Java Collections': 0.52}",Java Basics,medium,hard
933,Student_933,86,50,0.58,"{'Java Basics': 0.38, 'Java OOP': 0.65, 'Java Multithreading': 0.74, 'Java Exceptions': 0.64, 'Java Collections': 0.71}",Java Collections,easy,medium
934,Student_934,84,28,0.33,"{'Java Basics': 0.69, 'Java OOP': 0.87, 'Java Multithreading': 0.34, 'Java Exceptions': 0.31, 'Java Collections': 0.47}",Java Multithreading,easy,easy
935,Student_935,56,45,0.8,"{'Java Basics': 0.51, 'Java OOP': 0.38, 'Java Multithreading': 0.8, 'Java Exceptions': 0.5, 'Java Collections': 0.82}",Java Collections,medium,hard
936,Student_936,35,10,0.29,"{'Java Basics': 0.46, 'Java OOP': 0.8, 'Java Multithreading': 0.42, 'Java Exceptions': 0.68, 'Java Collections': 0.49}",Java Basics,easy,easy
937,Student_937,34,18,0.53,"{'Java Basics': 0.44, 'Java OOP': 0.64, 'Java Multithreading': 0.37, 'Java Exceptions': 0.51, 'Java Collections': 0.67}",Java Exceptions,easy,medium
938,Student_938,97,23,0.24,"{'Java Basics': 0.47, 'Java OOP': 0.45, 'Java Multithreading': 0.87, 'Java Exceptions': 0.46, 'Java Collections': 0.49}",Java Exceptions,easy,easy
939,Student_939,100,85,0.85,"{'Java Basics': 0.26, 'Java OOP': 0.8, 'Java Multithreading': 0.83, 'Java Exceptions': 0.3, 'Java Collections': 0.62}",Java Exceptions,medium,hard
940,Student_940,37,23,0.62,"{'Java Basics': 0.77, 'Java OOP': 0.39, 'Java Multithreading': 0.53, 'Java Exceptions': 0.37, 'Java Collections': 0.29}",Java Collections,easy,medium
941,Student_941,24,6,0.25,"{'Java Basics': 0.54, 'Java OOP': 0.35, 'Java Multithreading': 0.62, 'Java Exceptions': 0.57, 'Java Collections': 0.59}",Java Basics,easy,easy
942,Student_942,70,11,0.16,"{'Java Basics': 0.74, 'Java OOP': 0.29, 'Java Multithreading': 0.89, 'Java Exceptions': 0.63, 'Java Collections': 0.64}",Java OOP,easy,easy
943,Student_943,72,5,0.07,"{'Java Basics': 0.54, 'Java OOP': 0.78, 'Java Multithreading': 0.27, 'Java Exceptions': 0.88, 'Java Collections': 0.87}",Java OOP,easy,easy
944,Student_944,48,41,0.85,"{'Java Basics': 0.69, 'Java OOP': 0.75, 'Java Multithreading': 0.24, 'Java Exceptions': 0.57, 'Java Collections': 0.37}",Java Basics,medium,hard
945,Student_945,51,50,0.98,"{'Java Basics': 0.61, 'Java OOP': 0.42, 'Java Multithreading': 0.75, 'Java Exceptions': 0.35, 'Java Collections': 0.22}",Java Exceptions,medium,hard
946,Student_946,45,42,0.93,"{'Java Basics': 0.22, 'Java OOP': 0.36, 'Java Multithreading': 0.71, 'Java Exceptions': 0.65, 'Java Collections': 0.78}",Java OOP,medium,hard
947,Student_947,84,57,0.68,"{'Java Basics': 0.45, 'Java OOP': 0.63, 'Java Multithreading': 0.36, 'Java Exceptions': 0.23, 'Java Collections': 0.75}",Java Multithreading,easy,medium
948,Student_948,52,20,0.38,"{'Java Basics': 0.27, 'Java OOP': 0.34, 'Java Multithreading': 0.32, 'Java Exceptions': 0.57, 'Java Collections': 0.37}",Java Collections,easy,easy
949,Student_949,55,27,0.49,"{'Java Basics': 0.87, 'Java OOP': 0.22, 'Java Multithreading': 0.73, 'Java Exceptions': 0.42, 'Java Collections': 0.78}",Java OOP,easy,medium
950,Student_950,24,14,0.58,"{'Java Basics': 0.54, 'Java OOP': 0.6, 'Java Multithreading': 0.22, 'Java Exceptions': 0.65, 'Java Collections': 0.48}",Java Basics,easy,medium
951,Student_951,50,20,0.4,"{'Java Basics': 0.45, 'Java OOP': 0.67, 'Java Multithreading': 0.67, 'Java Exceptions': 0.74, 'Java Collections': 0.66}",Java OOP,easy,easy
952,Student_952,49,48,0.98,"{'Java Basics': 0.8, 'Java OOP': 0.24, 'Java Multithreading': 0.53, 'Java Exceptions': 0.49, 'Java Collections': 0.4}",Java Basics,medium,hard
953,Student_953,27,22,0.81,"{'Java Basics': 0.58, 'Java OOP': 0.32, 'Java Multithreading': 0.3, 'Java Exceptions': 0.58, 'Java Collections': 0.47}",Java Multithreading,medium,hard
954,Student_954,81,76,0.94,"{'Java Basics': 0.83, 'Java OOP': 0.56, 'Java Multithreading': 0.22, 'Java Exceptions': 0.81, 'Java Collections': 0.57}",Java OOP,medium,hard
955,Student_955,56,44,0.79,"{'Java Basics': 0.54, 'Java OOP': 0.31, 'Java Multithreading': 0.27, 'Java Exceptions': 0.74, 'Java Collections': 0.42}",Java Multithreading,medium,hard
956,Student_956,97,8,0.08,"{'Java Basics': 0.59, 'Java OOP': 0.39, 'Java Multithreading': 0.6, 'Java Exceptions': 0.57, 'Java Collections': 0.72}",Java Exceptions,easy,easy
957,Student_957,72,34,0.47,"{'Java Basics': 0.71, 'Java OOP': 0.66, 'Java Multithreading': 0.59, 'Java Exceptions': 0.58, 'Java Collections': 0.38}",Java OOP,easy,medium
958,Student_958,59,41,0.69,"{'Java Basics': 0.69, 'Java OOP': 0.61, 'Java Multithreading': 0.6, 'Java Exceptions': 0.73, 'Java Collections': 0.77}",Java OOP,easy,medium
959,Student_959,36,32,0.89,"{'Java Basics': 0.21, 'Java OOP': 0.32, 'Java Multithreading': 0.36, 'Java Exceptions': 0.71, 'Java Collections': 0.42}",Java OOP,medium,hard
960,Student_960,73,27,0.37,"{'Java Basics': 0.73, 'Java OOP': 0.42, 'Java Multithreading': 0.32, 'Java Exceptions': 0.55, 'Java Collections': 0.27}",Java Exceptions,easy,easy
961,Student_961,44,7,0.16,"{'Java Basics': 0.39, 'Java OOP': 0.76, 'Java Multithreading': 0.44, 'Java Exceptions': 0.37, 'Java Collections': 0.36}",Java Multithreading,easy,easy
962,Student_962,34,15,0.44,"{'Java Basics': 0.58, 'Java OOP': 0.46, 'Java Multithreading': 0.56, 'Java Exceptions': 0.66, 'Java Collections': 0.74}",Java OOP,easy,medium
963,Student_963,48,29,0.6,"{'Java Basics': 0.73, 'Java OOP': 0.77, 'Java Multithreading': 0.41, 'Java Exceptions': 0.27, 'Java Collections': 0.22}",Java Exceptions,easy,medium
964,Student_964,95,18,0.19,"{'Java Basics': 0.42, 'Java OOP': 0.64, 'Java Multithreading': 0.85, 'Java Exceptions': 0.34, 'Java Collections': 0.9}",Java Collections,easy,easy
965,Student_965,72,28,0.39,"{'Java Basics': 0.65, 'Java OOP': 0.67, 'Java Multithreading': 0.77, 'Java Exceptions': 0.6, 'Java Collections': 0.48}",Java OOP,easy,easy
966,Student_966,28,25,0.89,"{'Java Basics': 0.85, 'Java OOP': 0.53, 'Java Multithreading': 0.65, 'Java Exceptions': 0.24, 'Java Collections': 0.2}",Java Basics,medium,hard
967,Student_967,41,35,0.85,"{'Java Basics': 0.81, 'Java OOP': 0.46, 'Java Multithreading': 0.21, 'Java Exceptions': 0.61, 'Java Collections': 0.77}",Java Exceptions,medium,hard
968,Student_968,72,33,0.46,"{'Java Basics': 0.5, 'Java OOP': 0.27, 'Java Multithreading': 0.52, 'Java Exceptions': 0.52, 'Java Collections': 0.24}",Java Exceptions,easy,medium
969,Student_969,51,50,0.98,"{'Java Basics': 0.46, 'Java OOP': 0.48, 'Java Multithreading': 0.47, 'Java Exceptions': 0.58, 'Java Collections': 0.26}",Java Basics,medium,hard
970,Student_970,31,25,0.81,"{'Java Basics': 0.8, 'Java OOP': 0.69, 'Java Multithreading': 0.38, 'Java Exceptions': 0.55, 'Java Collections': 0.36}",Java Exceptions,medium,hard
971,Student_971,53,46,0.87,"{'Java Basics': 0.29, 'Java OOP': 0.28, 'Java Multithreading': 0.71, 'Java Exceptions': 0.84, 'Java Collections': 0.53}",Java Exceptions,medium,hard
972,Student_972,48,17,0.35,"{'Java Basics': 0.46, 'Java OOP': 0.63, 'Java Multithreading': 0.66, 'Java Exceptions': 0.79, 'Java Collections': 0.46}",Java Multithreading,easy,easy
973,Student_973,24,24,1.0,"{'Java Basics': 0.23, 'Java OOP': 0.67, 'Java Multithreading': 0.3, 'Java Exceptions': 0.74, 'Java Collections': 0.65}",Java Basics,medium,hard
974,Student_974,40,24,0.6,"{'Java Basics': 0.21, 'Java OOP': 0.27, 'Java Multithreading': 0.21, 'Java Exceptions': 0.45, 'Java Collections': 0.56}",Java Multithreading,easy,medium
975,Student_975,24,24,1.0,"{'Java Basics': 0.48, 'Java OOP': 0.65, 'Java Multithreading': 0.65, 'Java Exceptions': 0.41, 'Java Collections': 0.6}",Java Multithreading,medium,hard
976,Student_976,29,15,0.52,"{'Java Basics': 0.23, 'Java OOP': 0.6, 'Java Multithreading': 0.7, 'Java Exceptions': 0.69, 'Java Collections': 0.84}",Java Collections,easy,medium
977,Student_977,37,24,0.65,"{'Java Basics': 0.59, 'Java OOP': 0.77, 'Java Multithreading': 0.63, 'Java Exceptions': 0.5, 'Java Collections': 0.62}",Java Multithreading,easy,medium
978,Student_978,35,13,0.37,"{'Java Basics': 0.85, 'Java OOP': 0.72, 'Java Multithreading': 0.63, 'Java Exceptions': 0.78, 'Java Collections': 0.54}",Java Collections,easy,easy
979,Student_979,36,15,0.42,"{'Java Basics': 0.44, 'Java OOP': 0.48, 'Java Multithreading': 0.47, 'Java Exceptions': 0.79, 'Java Collections': 0.78}",Java Exceptions,easy,medium
980,Student_980,66,23,0.35,"{'Java Basics': 0.42, 'Java OOP': 0.25, 'Java Multithreading': 0.24, 'Java Exceptions': 0.7, 'Java Collections': 0.21}",Java OOP,easy,easy
981,Student_981,36,26,0.72,"{'Java Basics': 0.72, 'Java OOP': 0.58, 'Java Multithreading': 0.63, 'Java Exceptions': 0.36, 'Java Collections': 0.34}",Java Multithreading,medium,hard
982,Student_982,71,43,0.61,"{'Java Basics': 0.87, 'Java OOP': 0.24, 'Java Multithreading': 0.77, 'Java Exceptions': 0.35, 'Java Collections': 0.37}",Java Multithreading,easy,medium
983,Student_983,99,68,0.69,"{'Java Basics': 0.36, 'Java OOP': 0.53, 'Java Multithreading': 0.65, 'Java Exceptions': 0.79, 'Java Collections': 0.41}",Java OOP,easy,medium
984,Student_984,83,23,0.28,"{'Java Basics': 0.7, 'Java OOP': 0.24, 'Java Multithreading': 0.87, 'Java Exceptions': 0.72, 'Java Collections': 0.63}",Java Exceptions,easy,easy
985,Student_985,71,46,0.65,"{'Java Basics': 0.48, 'Java OOP': 0.57, 'Java Multithreading': 0.65, 'Java Exceptions': 0.48, 'Java Collections': 0.83}",Java OOP,easy,medium
986,Student_986,55,52,0.95,"{'Java Basics': 0.81, 'Java OOP': 0.7, 'Java Multithreading': 0.44, 'Java Exceptions': 0.3, 'Java Collections': 0.23}",Java Multithreading,medium,hard
